 ,Char. Length,Eucl. Length,File Name
131,84.5563,80.7527,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
132,74.8701,69.6419,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
133,73.4975,66.5282,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
134,73.0122,65.7419,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
135,69.9828,64.6375,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
136,66.0538,65.7647,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
137,65.4142,65.0077,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
138,64.5980,59.9416,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
139,60.4264,56.6039,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
140,55.9117,54.5619,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
141,54.1838,41.7612,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
142,53.3259,53.0377,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
143,51.2548,48.2701,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
144,50.9706,47.5395,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
145,41.6985,39.1152,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
146,40.3848,18.0000,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
147,35.7279,33.2415,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
148,31.4853,29.6142,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
149,30.2132,28.3019,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
150,29.0711,27.4591,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
151,28.7279,26.5707,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
152,28.2132,26.6271,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
153,27.2426,26.1725,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
154,25.8995,23.5372,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
155,24.7279,22.8473,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
156,19.8284,19.1050,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
157,19.4142,19.0263,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
158,19.4142,19.0263,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
159,17.6569,16.1245,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
160,17.5563,17.0294,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
161,15.4853,14.3178,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
162,14.8284,14.1421,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
163,13.4142,13.0384,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
164,11.0000,11.0000,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
165,10.4142,10.0499,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
166,10.0711,9.4340,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
167,9.4142,9.0554,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
168,7.6569,7.2111,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
169,7.4142,7.0711,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
170,4.4142,4.1231,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
171,3.8284,3.6056,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
172,2.0000,2.0000,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
173,478.4874,416.6353,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
174,372.6589,334.5206,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
175,345.7178,320.7133,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
176,284.7889,237.8760,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
177,278.1838,267.6752,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
178,242.6812,213.3846,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
179,240.5219,216.3169,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
180,223.2376,206.3444,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
