 ,Char. Length,Eucl. Length,File Name
323,30.3848,28.1780,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
324,27.8995,25.9615,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
325,26.8995,25.0000,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
326,26.3848,24.6982,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
327,25.8995,24.0416,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
328,25.7279,22.8254,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
329,25.3848,23.8537,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
330,22.5563,20.5183,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
331,22.1421,20.2485,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
332,20.9706,20.0000,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
333,20.8995,19.3132,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
334,20.2426,19.2354,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
335,19.0000,19.0000,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
336,18.1421,17.2047,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
337,15.1421,14.8661,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
338,14.3137,12.5300,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
339,12.6569,11.7047,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
340,11.8995,11.3137,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
341,11.8284,11.1803,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
342,11.3137,11.3137,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
343,11.0711,10.2956,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
344,11.0000,11.0000,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
345,10.2426,9.4868,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
346,10.0711,9.4340,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
347,8.4142,8.0623,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
348,8.0000,8.0000,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
349,8.0000,8.0000,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
350,8.0000,8.0000,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
351,5.6569,5.6569,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
352,5.4142,5.0990,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
353,4.4142,4.1231,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
354,4.4142,4.1231,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
355,3.8284,3.6056,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
356,3.8284,3.6056,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
357,2.8284,2.8284,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
358,2.4142,2.2361,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
359,2.4142,2.2361,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
360,82.2843,74.6324,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
361,65.0000,65.0000,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
362,7.8284,7.2801,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
363,7.4142,7.0711,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
364,6.8284,6.3246,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
365,6.4142,6.0828,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
366,9.8284,9.2195,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
367,28.7279,25.1794,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
368,17.4853,16.1555,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
369,440.3452,394.0622,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
370,439.3229,425.9589,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
371,281.1493,258.9923,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
372,221.7990,216.3331,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
373,220.1909,209.8047,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
374,212.8061,200.5517,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
375,212.4975,200.4121,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
376,210.0244,188.0957,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
377,186.0366,172.3630,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
378,150.1249,128.1405,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
379,145.5685,125.3196,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
380,144.0244,124.4829,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
381,141.6102,128.7983,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
382,136.7107,125.8014,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
383,132.3381,123.7134,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
384,129.9411,120.4159,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
385,127.7107,109.2383,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
386,123.1543,113.8859,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
387,120.0833,108.2589,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
388,119.8823,104.6518,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
389,119.4386,97.2934,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
390,108.6690,99.3680,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
391,104.5980,97.1236,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
392,95.0122,87.3155,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
393,91.1838,84.4334,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
394,89.9411,81.5843,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
395,84.9411,78.7464,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
396,82.1838,71.5681,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
397,77.2132,62.2896,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
398,76.5391,75.6902,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
399,74.4975,66.8506,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
400,74.4975,68.0074,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
401,73.3970,70.0000,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
402,70.6985,65.4599,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
403,69.8112,67.3573,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
404,62.8284,62.0000,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
405,60.0416,55.6597,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
406,58.8701,53.8516,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
407,57.4558,53.1413,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
408,57.1421,53.9351,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
409,53.4142,53.0094,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
410,52.4558,48.4665,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
411,52.4558,43.7379,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
412,50.6985,46.9574,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
413,46.3553,43.8292,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
414,45.0122,43.8406,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
415,43.6274,36.1248,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
416,43.2426,42.0119,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
417,41.4558,38.4708,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
418,37.8701,35.5106,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
419,34.8995,32.7567,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
420,32.7990,29.2062,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
421,32.4853,30.5941,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
422,32.4558,29.6816,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
423,32.4558,30.8058,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
424,30.8701,29.8329,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
425,29.2426,28.1603,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
426,24.5563,22.0227,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
427,24.3848,23.0217,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
428,21.5563,20.0000,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
429,20.5563,19.2094,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
430,19.7279,18.3576,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
431,16.8995,15.6525,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
432,16.6569,15.5242,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
433,14.8995,13.8924,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
434,13.2426,12.0416,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
435,13.0711,12.0830,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
436,11.4142,11.0454,PCL PEO CAM kont 160818 x10k12_S1_Intersections2.csv
